ExperimentName	Subject	Session	SessionDate	SessionTime	LineNumber	RunningSample	ACC	CRESP	RESP	RT	CurrentObject	ComponentName	CurrentFixationDuration	CursorX	CursorY	RTTime	RTTimeMicro	RTTimeReceived	RTTimeReceivedMicro	SystemTimestamp	HardwareTimestamp	HostTimestamp	SEQD	SEQH	GazePointValidityLeftEye	GazePointPositionDisplayXLeftEye	GazePointPositionDisplayYLeftEye	GazePointValidityRightEye	GazePointPositionDisplayXRightEye	GazePointPositionDisplayYRightEye	GazePointPositionUserXLeftEye	GazePointPositionUserYLeftEye	GazePointPositionUserZLeftEye	GazePointPositionUserXRightEye	GazePointPositionUserYRightEye	GazePointPositionUserZRightEye	GazeOriginValidityLeftEye	GazeOriginPositionUserXLeftEye	GazeOriginPositionUserYLeftEye	GazeOriginPositionUserZLeftEye	GazeOriginValidityRightEye	GazeOriginPositionUserXRightEye	GazeOriginPositionUserYRightEye	GazeOriginPositionUserZRightEye	GazeOriginPositionTrackBoxXLeftEye	GazeOriginPositionTrackBoxYLeftEye	GazeOriginPositionTrackBoxZLeftEye	GazeOriginPositionTrackBoxXRightEye	GazeOriginPositionTrackBoxYRightEye	GazeOriginPositionTrackBoxZRightEye	PupilValidityLeftEye	PupilDiameterLeftEye	PupilValidityRightEye	PupilDiameterRightEye	Image1	Picture	Tekst
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4014	2	0		1	8684	Stimulus	Tekst	992	1332	517	180134	180134605	180147	180147207	21413280246	21429677690	21413292848	4294	28827	1	0.69812	0.42759	1	0.68983	0.43463	102.40068	193.12154	59.64872	98.06773	190.95976	58.86187	1	-39.17715	29.47207	560.05231	1	23.93987	30.93602	562.57178	0.59291	0.44571	0.25976	0.43994	0.44220	0.26361	1	2.62547	1	2.68169	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4015	2	0		1	8684	Stimulus	Tekst	996	1312	595	180138	180138606	180151	180151748	21413284247	21429681691	21413297389	4295	28828	1	0.69839	0.47893	1	0.66916	0.51342	102.54097	177.37189	53.91633	87.27187	166.78821	50.06419	1	-39.19089	29.46333	560.22815	1	23.95043	30.94028	562.63220	0.59291	0.44576	0.26014	0.43992	0.44220	0.26374	1	2.52068	1	2.38774	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4016	2	0		1	8684	Stimulus	Tekst	1000	1346	763	180142	180142606	180155	180155790	21413288247	21429685691	21413301431	4296	28829	1	0.72924	0.61808	1	0.67316	0.65463	118.65548	134.68161	38.37827	89.35989	123.46886	34.29718	1	-39.17373	29.49179	560.23035	1	23.95847	30.95474	562.66675	0.59287	0.44570	0.26015	0.43991	0.44217	0.26382	1	2.22780	1	2.36174	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4017	2	0		1	8684	Stimulus	Tekst	1004	-1	-1	180146	180146605	180157	180157307	21413292246	21429689690	21413302948	4297	28830	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4018	2	0		1	8684	Stimulus	Tekst	1008	-1	-1	180150	180150605	180161	180161102	21413296246	21429693690	21413306743	4298	28831	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4019	2	0		1	8684	Stimulus	Tekst	1012	-1	-1	180154	180154605	180164	180164476	21413300246	21429697690	21413310117	4299	28832	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4020	2	0		1	8684	Stimulus	Tekst	1016	-1	-1	180158	180158605	180167	180167976	21413304246	21429701690	21413313617	4300	28833	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4021	2	0		1	8684	Stimulus	Tekst	1020	-1	-1	180162	180162605	180171	180171327	21413308246	21429705690	21413316968	4301	28834	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4022	2	0		1	8684	Stimulus	Tekst	1024	-1	-1	180166	180166606	180174	180174690	21413312247	21429709691	21413320331	4302	28835	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4023	2	0		1	8684	Stimulus	Tekst	1028	-1	-1	180170	180170606	180178	180178581	21413316247	21429713691	21413324222	4303	28836	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4024	2	0		1	8684	Stimulus	Tekst	1032	-1	-1	180174	180174606	180184	180184499	21413320247	21429717691	21413330140	4304	28837	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4025	2	0		1	8684	Stimulus	Tekst	1036	-1	-1	180178	180178606	180187	180187930	21413324247	21429721691	21413333571	4305	28838	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4026	2	0		1	8684	Stimulus	Tekst	1040	-1	-1	180182	180182606	180191	180191440	21413328247	21429725691	21413337081	4306	28839	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4027	2	0		1	8684	Stimulus	Tekst	1044	-1	-1	180186	180186607	180195	180195041	21413332247	21429729691	21413340681	4307	28840	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4028	2	0		1	8684	Stimulus	Tekst	1048	1795	1004	180190	180190605	180199	180199870	21413336246	21429733690	21413345511	4308	28841	1	0.93522	0.83738	0	-1.00000	-1.00000	226.24854	67.40504	13.89167	-1.00000	-1.00000	-1.00000	1	-38.47872	29.47692	560.36316	0	-1.00000	-1.00000	-1.00000	0.59116	0.44575	0.26033	-1.00000	-1.00000	-1.00000	1	1.26700	0	-1.#IND0	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4029	2	0		1	8684	Stimulus	Tekst	1052	1790	1008	180194	180194605	180203	180203916	21413340246	21429737690	21413349557	4309	28842	1	0.93254	0.84068	0	-1.00000	-1.00000	224.85197	66.39078	13.52253	-1.00000	-1.00000	-1.00000	1	-38.49104	29.45725	560.40625	0	-1.00000	-1.00000	-1.00000	0.59118	0.44580	0.26042	-1.00000	-1.00000	-1.00000	1	1.73589	0	-1.#IND0	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4030	2	0		1	8684	Stimulus	Tekst	1056	-1	-1	180198	180198605	180207	180207162	21413344246	21429741690	21413352803	4310	28843	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4031	2	0		1	8684	Stimulus	Tekst	1060	-1	-1	180202	180202607	180213	180213021	21413348248	21429745692	21413358662	4311	28844	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4032	2	0		1	8684	Stimulus	Tekst	1064	-1	-1	180206	180206608	180216	180216909	21413352248	21429749692	21413362549	4312	28845	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4033	2	0		1	8684	Stimulus	Tekst	1068	1729	588	180210	180210607	180221	180221956	21413356248	21429753692	21413367597	4313	28846	1	0.90087	0.49044	0	-1.00000	-1.00000	208.30563	173.83983	52.63075	-1.00000	-1.00000	-1.00000	1	-38.51340	29.39756	560.21130	0	-1.00000	-1.00000	-1.00000	0.59127	0.44591	0.25999	-1.00000	-1.00000	-1.00000	1	1.98137	0	-1.#IND0	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4034	2	0		1	8684	Stimulus	Tekst	1072	1575	594	180214	180214607	180226	180226023	21413360248	21429757692	21413371664	4314	28847	1	0.82066	0.49542	0	-1.00000	-1.00000	166.41060	172.31281	52.07498	-1.00000	-1.00000	-1.00000	1	-38.53160	29.40962	560.29663	0	-1.00000	-1.00000	-1.00000	0.59130	0.44590	0.26018	-1.00000	-1.00000	-1.00000	1	2.50494	0	-1.#IND0	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4035	2	0		1	8684	Stimulus	Tekst	1076	1579	533	180218	180218608	180230	180230041	21413364249	21429761693	21413375682	4315	28848	1	0.82256	0.44462	0	-1.00000	-1.00000	167.40427	187.89583	57.74667	-1.00000	-1.00000	-1.00000	1	-38.52333	29.38107	560.14856	0	-1.00000	-1.00000	-1.00000	0.59131	0.44594	0.25986	-1.00000	-1.00000	-1.00000	1	2.56789	0	-1.#IND0	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4036	2	0		1	8684	Stimulus	Tekst	1080	1570	507	180222	180222608	180234	180234033	21413368249	21429765693	21413379674	4316	28849	1	0.81789	0.42330	0	-1.00000	-1.00000	164.96349	194.43810	60.12791	-1.00000	-1.00000	-1.00000	1	-38.51926	29.37391	560.21033	0	-1.00000	-1.00000	-1.00000	0.59129	0.44597	0.25999	-1.00000	-1.00000	-1.00000	1	2.62128	0	-1.#IND0	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4037	2	0		1	8684	Stimulus	Tekst	1084	1559	539	180226	180226608	180238	180238834	21413372249	21429769693	21413384475	4317	28850	1	0.81421	0.40725	1	0.81032	0.49167	163.03998	199.36201	61.92004	161.00726	173.46165	52.49311	1	-38.52141	29.36404	560.16632	1	24.55785	30.76368	563.06482	0.59130	0.44598	0.25989	0.43851	0.44269	0.26471	1	2.68054	1	2.61905	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4038	2	0		1	8684	Stimulus	Tekst	1088	1558	531	180230	180230608	180242	180242998	21413376249	21429773693	21413388639	4318	28851	1	0.81280	0.41200	1	0.81051	0.47448	162.30315	197.90331	61.38910	161.10901	178.73587	54.41272	1	-38.52460	29.35319	560.14832	1	24.55757	30.75547	563.02081	0.59131	0.44601	0.25985	0.43850	0.44270	0.26461	1	2.68474	1	2.65788	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4039	2	0		1	8684	Stimulus	Tekst	1092	1555	532	180234	180234608	180247	180247064	21413380249	21429777693	21413392705	4319	28852	1	0.80837	0.43673	1	0.81207	0.45083	159.99007	190.31647	58.62777	161.92177	185.99174	57.05365	1	-38.51824	29.34335	560.17584	1	24.56353	30.74137	562.89734	0.59129	0.44603	0.25991	0.43847	0.44271	0.26434	1	2.63748	1	2.73035	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4040	2	0		1	8684	Stimulus	Tekst	1096	1556	525	180238	180238608	180251	180251130	21413384249	21429781693	21413396771	4320	28853	1	0.80998	0.44142	1	0.81129	0.43491	160.83060	188.87872	58.10442	161.51299	190.87608	58.83141	1	-38.53289	29.34093	560.23566	1	24.55523	30.74090	562.92444	0.59131	0.44605	0.26004	0.43850	0.44272	0.26440	1	2.63083	1	2.77013	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4041	2	0		1	8684	Stimulus	Tekst	1100	1561	524	180242	180242608	180255	180255022	21413388249	21429785693	21413400663	4321	28854	1	0.81398	0.44436	1	0.81281	0.42994	162.91924	187.97734	57.77638	162.30803	192.40056	59.38625	1	-38.53991	29.34427	560.24310	1	24.55974	30.73675	562.95911	0.59133	0.44604	0.26006	0.43849	0.44274	0.26447	1	2.64352	1	2.78760	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4042	2	0		1	8684	Stimulus	Tekst	1104	1557	518	180246	180246608	180258	180258859	21413392249	21429789693	21413404500	4322	28855	1	0.81023	0.44281	1	0.81202	0.42122	160.95894	188.45221	57.94923	161.89870	195.07600	60.36005	1	-38.52824	29.33284	560.12262	1	24.55319	30.72719	562.86285	0.59132	0.44605	0.25979	0.43849	0.44274	0.26426	1	2.61560	1	2.79485	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4043	2	0		1	8684	Stimulus	Tekst	1108	1559	514	180250	180250607	180262	180262793	21413396248	21429793692	21413408434	4323	28856	1	0.81318	0.43696	1	0.81103	0.42013	162.50066	190.24594	58.60209	161.38045	195.40862	60.48113	1	-38.52245	29.31781	560.07025	1	24.55250	30.70710	562.65222	0.59132	0.44608	0.25968	0.43847	0.44275	0.26380	1	2.63246	1	2.79471	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4044	2	0		1	8684	Stimulus	Tekst	1112	1558	519	180254	180254607	180266	180266726	21413400248	21429797692	21413412367	4324	28857	1	0.81091	0.43966	1	0.81216	0.42604	161.31903	189.41698	58.30030	161.96785	193.59561	59.82122	1	-38.50611	29.31183	559.92322	1	24.56442	30.71453	562.78320	0.59131	0.44607	0.25936	0.43846	0.44276	0.26409	1	2.64491	1	2.77959	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4045	2	0		1	8684	Stimulus	Tekst	1116	1561	520	180258	180258607	180270	180270749	21413404248	21429801692	21413416390	4325	28858	1	0.81260	0.43890	1	0.81375	0.42896	162.19717	189.65157	58.38575	162.80171	192.70099	59.49563	1	-38.49936	29.31773	559.89758	1	24.57213	30.71858	562.78296	0.59130	0.44605	0.25930	0.43844	0.44275	0.26409	1	2.65071	1	2.77086	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4046	2	0		1	8684	Stimulus	Tekst	1120	1558	523	180262	180262607	180274	180274778	21413408248	21429805692	21413420419	4326	28859	1	0.81013	0.43650	1	0.81329	0.43538	160.91058	190.38747	58.65364	162.56148	190.73192	58.77892	1	-38.49024	29.32215	559.87231	1	24.56612	30.71178	562.70398	0.59128	0.44603	0.25925	0.43844	0.44275	0.26392	1	2.64044	1	2.77676	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4047	2	0		1	8684	Stimulus	Tekst	1124	1556	523	180266	180266607	180278	180278873	21413412248	21429809692	21413424514	4327	28860	1	0.80996	0.43498	1	0.81111	0.43800	160.81804	190.85425	58.82350	161.41893	189.92632	58.48577	1	-38.50209	29.32812	559.98572	1	24.57497	30.71769	562.73865	0.59129	0.44604	0.25949	0.43842	0.44274	0.26399	1	2.64401	1	2.76515	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4048	2	0		1	8684	Stimulus	Tekst	1128	1560	520	180270	180270607	180282	180282727	21413416248	21429813692	21413428368	4328	28861	1	0.81329	0.43411	1	0.81223	0.43415	162.55972	191.12103	58.92058	162.00529	191.10750	58.91564	1	-38.51693	29.33516	560.11493	1	24.57600	30.71663	562.72955	0.59130	0.44604	0.25978	0.43842	0.44274	0.26397	1	2.66554	1	2.77153	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4049	2	0		1	8684	Stimulus	Tekst	1132	1558	520	180274	180274609	180286	180286602	21413420249	21429817693	21413432242	4329	28862	1	0.80995	0.43258	1	0.81355	0.43465	160.81650	191.58928	59.09100	162.69453	190.95462	58.86000	1	-38.52150	29.33604	560.14905	1	24.58314	30.71667	562.76416	0.59130	0.44605	0.25985	0.43841	0.44275	0.26405	1	2.66995	1	2.77774	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4050	2	0		1	8684	Stimulus	Tekst	1136	1555	517	180278	180278608	180290	180290530	21413424249	21429821693	21413436171	4330	28863	1	0.81235	0.43331	1	0.80824	0.42974	162.06784	191.36606	59.00977	159.92418	192.46133	59.40842	1	-38.51683	29.33317	560.05359	1	24.58694	30.71359	562.72882	0.59131	0.44604	0.25964	0.43839	0.44275	0.26397	1	2.67972	1	2.78813	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4051	2	0		1	8684	Stimulus	Tekst	1140	1556	519	180282	180282608	180294	180294433	21413428249	21429825693	21413440074	4331	28864	1	0.81236	0.42896	1	0.80936	0.43745	162.07448	192.70152	59.49581	160.50681	190.09610	58.54755	1	-38.51131	29.33537	560.05408	1	24.59034	30.71570	562.71106	0.59130	0.44603	0.25964	0.43838	0.44274	0.26394	1	2.70035	1	2.78091	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4052	2	0		1	8684	Stimulus	Tekst	1144	1555	518	180286	180286608	180297	180297728	21413432249	21429829693	21413443369	4332	28865	1	0.81144	0.42773	1	0.80858	0.43591	161.59148	193.07883	59.63316	160.09680	190.56877	58.71958	1	-38.50282	29.32882	559.95880	1	24.59199	30.71201	562.73718	0.59129	0.44603	0.25944	0.43838	0.44276	0.26399	1	2.66928	1	2.79778	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4053	2	0		1	8684	Stimulus	Tekst	1148	1556	520	180290	180290608	180302	180302166	21413436249	21429833693	21413447807	4333	28866	1	0.81017	0.42851	1	0.81093	0.43932	160.92749	192.83881	59.54578	161.32492	189.52124	58.33829	1	-38.49960	29.32982	559.95966	1	24.59280	30.71401	562.74603	0.59129	0.44603	0.25944	0.43838	0.44275	0.26401	1	2.69345	1	2.80107	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4054	2	0		1	8684	Stimulus	Tekst	1152	1556	520	180294	180294608	180305	180305877	21413440249	21429837693	21413451518	4334	28867	1	0.81203	0.43175	1	0.80979	0.43625	161.90083	191.84444	59.18389	160.73361	190.46385	58.68136	1	-38.49194	29.32732	559.93384	1	24.59463	30.71363	562.71069	0.59127	0.44603	0.25938	0.43837	0.44275	0.26393	1	2.67947	1	2.81920	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4055	2	0		1	8684	Stimulus	Tekst	1156	1555	517	180298	180298607	180309	180309974	21413444248	21429841692	21413455615	4335	28868	1	0.81145	0.42842	1	0.80855	0.43484	161.59612	192.86719	59.55610	160.08458	190.89716	58.83910	1	-38.48708	29.31665	559.84705	1	24.59540	30.71684	562.77203	0.59128	0.44604	0.25919	0.43838	0.44275	0.26407	1	2.69366	1	2.82527	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4056	2	0		1	8684	Stimulus	Tekst	1160	1555	517	180302	180302607	180314	180314251	21413448248	21429845692	21413459892	4336	28869	1	0.81120	0.42882	1	0.80930	0.43451	161.46669	192.74464	59.51150	160.47665	190.99643	58.87522	1	-38.48833	29.32001	559.86426	1	24.59764	30.71928	562.77197	0.59128	0.44604	0.25923	0.43837	0.44274	0.26407	1	2.70010	1	2.80902	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4057	2	0		1	8684	Stimulus	Tekst	1164	1558	514	180306	180306607	180318	180318222	21413452248	21429849692	21413463863	4337	28870	1	0.81173	0.42141	1	0.81120	0.43670	161.74260	195.01749	60.33879	161.47029	190.32613	58.63125	1	-38.48618	29.30958	559.82947	1	24.59892	30.71646	562.76294	0.59128	0.44606	0.25915	0.43837	0.44275	0.26405	1	2.71259	1	2.81604	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4058	2	0		1	8684	Stimulus	Tekst	1168	1553	513	180310	180310607	180322	180322124	21413456248	21429853692	21413467765	4338	28871	1	0.81028	0.42415	1	0.80830	0.43221	160.98766	194.17670	60.03276	159.95396	191.70322	59.13247	1	-38.48737	29.31478	559.85553	1	24.59790	30.71856	562.75439	0.59128	0.44605	0.25921	0.43837	0.44274	0.26403	1	2.70349	1	2.83235	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4059	2	0		1	8684	Stimulus	Tekst	1172	1556	515	180314	180314608	180326	180326045	21413460249	21429857692	21413471686	4339	28872	1	0.81201	0.42403	1	0.80908	0.43590	161.89076	194.21242	60.04578	160.36037	190.57248	58.72094	1	-38.49492	29.32565	559.86359	1	24.60070	30.72432	562.77191	0.59129	0.44602	0.25923	0.43837	0.44273	0.26407	1	2.70425	1	2.81697	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4060	2	0		1	8684	Stimulus	Tekst	1176	1551	514	180318	180318608	180329	180329855	21413464249	21429861692	21413475496	4340	28873	1	0.80882	0.42238	1	0.80769	0.43529	160.22241	194.71825	60.22985	159.63264	190.75752	58.78825	1	-38.48920	29.32190	559.79425	1	24.60028	30.72518	562.73676	0.59129	0.44602	0.25908	0.43836	0.44272	0.26399	1	2.70256	1	2.81923	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4061	2	0		1	8684	Stimulus	Tekst	1180	1559	511	180322	180322609	180333	180333851	21413468250	21429865693	21413479492	4341	28874	1	0.81259	0.42163	1	0.81154	0.43073	162.19527	194.94966	60.31412	161.64632	192.15845	59.29815	1	-38.48594	29.32275	559.80310	1	24.59857	30.72478	562.71039	0.59128	0.44602	0.25910	0.43836	0.44272	0.26394	1	2.70432	1	2.83563	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4062	2	0		1	8684	Stimulus	Tekst	1184	1557	514	180326	180326609	180338	180338160	21413472250	21429869693	21413483801	4342	28875	1	0.81075	0.42289	1	0.81128	0.43481	161.23355	194.56320	60.17344	161.51048	190.90535	58.84211	1	-38.48612	29.32630	559.83813	1	24.60414	30.73259	562.71893	0.59128	0.44602	0.25917	0.43835	0.44270	0.26396	1	2.71365	1	2.84863	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4063	2	0		1	8684	Stimulus	Tekst	1188	1556	509	180330	180330609	180342	180342104	21413476250	21429873693	21413487745	4343	28876	1	0.81126	0.41733	1	0.81039	0.43212	161.50037	196.26863	60.79415	161.04492	191.73174	59.14284	1	-38.48945	29.33287	559.85498	1	24.59958	30.73144	562.65765	0.59128	0.44601	0.25921	0.43836	0.44270	0.26382	1	2.73329	1	2.84296	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4064	2	0		1	8684	Stimulus	Tekst	1192	1558	512	180334	180334612	180345	180345978	21413480253	21429877696	21413491619	4344	28877	1	0.81131	0.42052	1	0.81234	0.43343	161.52579	195.28842	60.43741	162.06499	191.33049	58.99684	1	-38.48272	29.32913	559.76855	1	24.60200	30.72883	562.60474	0.59128	0.44600	0.25902	0.43834	0.44269	0.26371	1	2.71507	1	2.84831	FinalFestivalPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	4065	2	0		1	8684	Stimulus	Tekst	1196	1558	510	180338	180338612	180349	180349934	21413484253	21429881696	21413495575	4345	28878	1	0.81009	0.42223	1	0.81359	0.42930	160.89032	194.76442	60.24669	162.71855	192.59482	59.45701	1	-38.47943	29.33062	559.75110	1	24.59840	30.73228	562.56970	0.59128	0.44599	0.25898	0.43835	0.44268	0.26363	1	2.73441	1	2.83876	FinalFestivalPersuasive.png		
